spec;long;lat
variabilis;-47.616667;-16.766667
variabilis;-47.666667;-16.75
variabilis;-47.6136;-16.7686
variabilis;-47.666667;-16.75
variabilis;-47.666667;-16.75
variabilis;-47.666667;-16.75
variabilis;-47.55;-16.766667
variabilis;-47.620278;-16.733889
variabilis;-47.585853;-16.757231
variabilis;-55.933333;-15.266667
variabilis;-55.75;-15.5
variabilis;-55.750000;-15.050000
variabilis;-55.933333;-15.266667
variabilis;-56.0967;-15.5961
variabilis;-55.5;-15.5
variabilis;-55.75;-15.5
variabilis;-43.6556;-18.4458
variabilis;-43.6556;-18.4458
variabilis;-43.684444;-18.508333
variabilis;-43.684444;-18.508333
variabilis;-43.684444;-18.508333
variabilis;-46.4483;-20.2164
variabilis;-43.6003;-18.2494
variabilis;-43.6003;-18.2494
variabilis;-43.6003;-18.2494
variabilis;-43.6003;-18.2494
variabilis;-43.6003;-18.2494
variabilis;-43.6003;-18.2494
variabilis;-43.700917;-18.165361
variabilis;-43.666667;-18.25
variabilis;-43.697417;-17.886361
variabilis;-43.615833;-18.007222
variabilis;-43.615833;-18.157222
variabilis;-43.816667;-18.083333
variabilis;-46.62;-11.52
variabilis;-50.1403;-15.9344
variabilis;-50.00122;-16.0611
variabilis;-50.00122;-16.0611
variabilis;-50.1403;-15.9344
variabilis;-50.1403;-15.9344
variabilis;-50.1403;-15.9344
variabilis;-43.7406;-18.4544
variabilis;-43.7406;-18.4544
variabilis;-43.858472;-18.564444
variabilis;-43.858333;-18.564444
variabilis;-48.17861;-16.28806
variabilis;-48.21361;-16.33028
variabilis;-47.9938;-16.6748
variabilis;-43.432222;-20.197222
variabilis;-46.597778;-10.596472
variabilis;-50.033333;-15.133333
variabilis;-41.5;-12.85
variabilis;-43.924722;-20.147222
variabilis;-43.924722;-20.147222
variabilis;-44.01;-20.334722
variabilis;-44.010278;-20.001389
variabilis;-41.78;-13.25
variabilis;-48.9592;-15.8525
variabilis;-48.939167;-15.721667
variabilis;-48.960833;-15.71
variabilis;-48.9592;-15.8525
variabilis;-48.016667;-15.883333
variabilis;-48.016667;-15.883333
variabilis;-48.016667;-15.883333
variabilis;-48.016667;-15.883333
variabilis;-43.824167;-20.175
variabilis;-43.824167;-20.2175
variabilis;-43.066667 ;-18.250000
variabilis;-47.4397;-19.8656
variabilis;-47.433333;-19.850000
variabilis;-47.400000;-19.977778
variabilis;-44.15355;-20.101853
variabilis;-43.631111;-20.148056
variabilis;-43.75671;-18.962832
variabilis;-43.772592;-18.953243
variabilis;-43.765198;-18.996419
variabilis;-43.766883;-18.996821
variabilis;-43.593889;-19.282222
variabilis;-43.717222;-19.033056
variabilis;-43.724167;-19.020833
variabilis;-43.687778;-19.385278
variabilis;-43.737325;-19.048652
variabilis;-43.566667;-19.300000
variabilis;-43.600000;-19.283333
variabilis;-43.460556;-18.476944
variabilis;-47.5;-13.766667
variabilis;-55.0009031;-15.0005181
variabilis;-41.91666;-13.25
variegata;-40.985;-18.566111
variegata;-41.121111;-18.421667
variegata;-40.98525;-18.569278
variegata;-40.665556;-18.977778
variegata;-40.798611;-18.944167
variegata;-40.798611;-18.944167
variegata;-40.798611;-18.944167
variegata;-40.667778;-18.978889
variegata;-42.475806;-20.702833
variegata;-42.475278;-20.700278
variegata;-41.286139;-20.175833
variegata;-41.083611;-20.516111
variegata;-41.100556;-20.519167
variegata;-41.100556;-20.519167
variegata;-41.100556;-20.519167
variegata;-41.100556;-20.519167
variegata;-41.100556;-20.519167
variegata;-41.083611;-20.516111
variegata;-41.083611;-20.516111
variegata;-41.100556;-20.519167
variegata;-39.466667;-12.85
variegata;-39.466667;-12.85
variegata;-39.471944;-12.853056
variegata;-41.008089;-20.436427
variegata;-40.980014;-20.411644
variegata;-42.472194;-20.747778
variegata;-40.472222;-19.914167
variegata;-40.473889;-19.907944
variegata;-39.796111;-16.61
variegata;-40.981111;-19.741389
variegata;-40.812778;-19.895833
variegata;-40.551111;-19.348333
variegata;-41.545833;-20.940556
variegata;-40.4625;-18.7669
variegata;-40.4625;-18.766944
variegata;-40.443889;-18.776944
variegata;-40.4575;-18.77
variegata;-40.4575;-18.77
variegata;-40.456667;-18.769167
variegata;-40.791111;-18.766944
variegata;-40.443889;-18.776944
variegata;-44.466667;-20.733333
variegata;-40.614444;-20.173056
variegata;-40.614444;-20.173056
variegata;-40.614444;-20.173056
variegata;-40.614444;-20.173056
variegata;-42.0175;-21.9675
variegata;-41.911944;-21.898889
variegata;-58.017500;-21.967500
variegata;-40.814722;-19.897778
variegata;-40.814722;-19.897778
variegata;-40.824722;-19.888889
variegata;-40.814722;-19.897778
variegata;-40.604167;-19.780556
variegata;-40.604167;-19.780556
variegata;-39.4758;-12.8536
variegata;-39.475556;-12.854444
variegata;-39.2832;-12.5116
variegata;-39.475;-12.854722
variegata;-39.533333;-12.75
variegata;-39.475833;-12.853611
variegata;-39.475556;-12.854444
variegata;-39.475556;-12.853611
variegata;-39.533333;-12.75
variegata;-39.533333;-12.75
variegata;-39.533333;-12.75
variegata;-39.466667;-12.85
variegata;-39.475833;-12.853611
variegata;-39.466667;-12.85
variegata;-41.8675;-21.848
variegata;-41.913333;-21.869444
variegata;-40.775278;-19.796944
variegata;-40.775278;-19.796944
variegata;-40.739444;-19.760833
variegata;-40.775278;-19.796944
variegata;-40.775278;-19.796944
variegata;-40.775278;-19.796944
variegata;-40.775278;-19.796944
variegata;-40.7775;-19.8025
variegata;-40.319167;-20.17
variegata;-39.53333;-12.75
variegata;-40.95;-20.433333
variegata;-39.53;-12.75
variegata;-39.53;-12.75
vellozia sp.;-40.301546;-20.299876
verruculosa;-47.6;-16.73193
virgata;-43.463333;-20.134444
virgata;-44.606019;-20.203858
virgata;-44.569367;-20.2
virgata;-44.606019;-20.203858
virgata;-43.965278;-20.2475
virgata;-44.572453;-20.590122
virgata;-44.570911;-20.556558
virgata;-43.461889;-20.1625
virgata;-44.15355;-20.101853
wasshausenii;-43.68;-18.57
wasshausenii;-43.4;-18.9
wasshausenii;-43.793861;-18.913889
wasshausenii;-43.552778;-18.355278
